raison_sociale;telephone;adresse;code_postal;ville;siret;siren;type_etablissement;code_naf;site_web;email;source
CS BOULOC AUTOMOBILE;;ZA LAFITTE 16 ALLEE DE LA GRAVIERE 31620 BOULOC;31620;BOULOC;75409832500014;754098325;garage_auto;45.20A;;;API_dept31
CVL MOTORS;;393 CHEMIN DE GALERE 31620 BOULOC;31620;BOULOC;10107708900015;101077089;concession_moto;45.11Z;;;API_dept31
DMP;;271 A CHEMIN DE PEYROT 31620 BOULOC;31620;BOULOC;41796883100012;417968831;garage_moto;45.40Z;;;API_dept31
JEAN-FRANCOIS DUPRAT (JF MECA REPARATIONS MECANIQUE PL-VL);;661 CHEMIN DE PEYROT 31620 BOULOC;31620;BOULOC;89183694200013;891836942;garage_auto;45.20B;;;API_dept31
ROBERT;;14 PLACE DE LA REPUBLIQUE 31620 BOULOC;31620;BOULOC;80197323100013;801973231;concession_auto;45.11Z;;;API_dept31
SV AUCH;;345 CHEMIN DES BOUSQUETS 31620 BOULOC;31620;BOULOC;10025219600017;100252196;concession_auto;45.11Z;;;API_dept31
SV PERF AUTO;;345 CHEMIN DES BOUSQUETS 31620 BOULOC;31620;BOULOC;93165876900019;931658769;concession_auto;45.11Z;;;API_dept31
YVES PIECES AUTO (YVES PIECES AUTO);;187 RUE EUCLIDE 31620 BOULOC;31620;BOULOC;95110201100016;951102011;garage_auto;45.32Z;;;API_dept31
BARTHE AUTOMOBILES;;ZONE INDUSTRIELLE SOUBEILLE 31350 BOULOGNE-SUR-GESSE;31350;BOULOGNE-SUR-GESSE;81978688000016;819786880;garage_auto;45.20B;;;API_dept31
GARAGE DE LA GESSE;;ROUTE DE SAINT-GAUDENS 31350 BOULOGNE-SUR-GESSE;31350;BOULOGNE-SUR-GESSE;40831191800010;408311918;concession_auto;45.11Z;;;API_dept31
GUERRA PNEU;;BOULOGNE SUR GESSE 31350 BOULOGNE-SUR-GESSE;31350;BOULOGNE-SUR-GESSE;87880887200013;878808872;garage_auto;45.32Z;;;API_dept31
SARL JOEL CARDOT;;ZI SOUBEILLE 31350 BOULOGNE-SUR-GESSE;31350;BOULOGNE-SUR-GESSE;53936562700014;539365627;garage_auto;45.20A;;;API_dept31
VERONIQUE KAHL;;4 IMPASSE DU CANAL 31360 BOUSSENS;31360;BOUSSENS;53039986400012;530399864;garage_auto;45.20A;;;API_dept31
BG GARAGE;;1 ALLEE DES PLATANES 91800 BOUSSY-SAINT-ANTOINE;91800;BOUSSY-SAINT-ANTOINE;10040548900012;100405489;concession_auto;45.11Z;;;API_dept91
FREDERIC DECHARTRES;;1 RUE DES LILAS 91800 BOUSSY-SAINT-ANTOINE;91800;BOUSSY-SAINT-ANTOINE;84882839800018;848828398;garage_auto;45.20B;;;API_dept91
CHRISTOPHE LE MESTRE (CH CLEAN 91);;22 RUE DES PROVENCHERES 91820 BOUTIGNY-SUR-ESSONNE;91820;BOUTIGNY-SUR-ESSONNE;92322352300013;923223523;garage_auto;45.20B;;;API_dept91
Brax Auto Pieces;05 34 57 54 18;rue Laspiaceres 31490 Brax;31490;BRAX;;;garage_auto;;;;PagesJaunes
FRANCK LACOMBE (HQ PAINTING);;13 ROUTE DE LEGUEVIN 31490 BRAX;31490;BRAX;40903440200027;409034402;garage_auto;45.20A;;;API_dept31
Garage MP MécaPro;06 29 67 81 19;19 chemin Maudinat 31490 Brax;31490;BRAX;;;garage_auto;;;;PagesJaunes
ATELIER ANTOSCILLIA (ATELIER ANTOSCILLIA);;10-12 10 RUE DU ROUSSILLON 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;80375982800020;803759828;garage_auto;45.32Z;;;API_dept91
AUTOBACS FRANCE (AUTOBACS HERBLAY);;ZAC DES MAISONS NEUVES AVENUE DE LA MAISON NEUVE 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;43471870600105;434718706;garage_auto;47.43Z;;;API_dept91
BRETIGNY GARAGE;;7 A 9 7 RUE DU ROUSSILLON 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;34852202000034;348522020;concession_auto;45.11Z;;;API_dept91
CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE);;CHE DEPARTEMENTAL 133 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;42505055606329;425050556;garage_auto;45.20A;;;API_dept91
CHARLES CHEVALIER;;82 CHEMIN DE LA GARENNE 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;82378055600010;823780556;garage_auto;45.32Z;;;API_dept91
DRG;;29 AVENUE DE LA COMMUNE DE PARIS 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;48914840300020;489148403;garage_auto;45.20B;;;API_dept91
FRANCK ESTEVES CONDE;;80 CHEMIN DES JONCS MARINS 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;52079411600019;520794116;garage_auto;45.32Z;;;API_dept91
GARAGE DE LA GARE (SARL BOURAS);;26 RUE ALFRED LEBLANC 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;80145790400010;801457904;garage_auto;45.20A;;;API_dept91
ITCFP SAS (MOVLAN);;13 CHEMIN DES CHAMPCUEILS 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;91351924500017;913519245;garage_auto;45.32Z;;;API_dept91
LIBERTY MOTORPARTS;;19 RUE DES COCHETS 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;45140474300036;451404743;garage_moto;45.32Z;;;API_dept91
MM PNEUS;;18-20 18 CHEMIN DES CENDRENNES 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;83068222500024;830682225;garage_auto;45.32Z;;;API_dept91
MONDIAL PARE-BRISE;;ZAC DE MAISON NEUVE 12 RUE DU POITOU 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;41850534301493;418505343;garage_auto;45.20A;;;API_dept91
NORAUTO FRANCE;;CENTRE COMMERCIAL AUCHAN MAISON NEUVE CHE DEPARTEMENTAL 133 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;48047015200863;480470152;garage_auto;45.32Z;;;API_dept91
OUALID BOUZIANE (BOPNEUS);;PORTE N 0221 12 ALLEE DES CEDRES 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;50045202400028;500452024;garage_auto;45.32Z;;;API_dept91
PRIOD LA DEFENSE (DUCATI PARIS);;70 AVENUE CHARLES DE GAULLE 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;72203107700133;722031077;garage_moto;45.40Z;;;API_dept91
SOC LA PIECE AUTOMOBILE;;ZI DES COCHETS 19 RUE DES COCHETS 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;67201432100042;672014321;garage_auto;45.32Z;;;API_dept91
SOC LA PIECE AUTOMOBILE;;9 RUE DU LANGUEDOC 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;67201432100059;672014321;garage_auto;52.10B;;;API_dept91
TZ GARAGE;;1 RUE DU PETIT PARIS 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;95372226100021;953722261;garage_auto;45.20A;;;API_dept91
YML AUTO;;1 RUE DES PRES D'AULNAY 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;92142224200013;921422242;garage_auto;45.32Z;;;API_dept91
ZAKARIA IKKEN (AUTO-SOLUTION);;20 CHEMIN DES CENDRENNES 91220 BRETIGNY-SUR-ORGE;91220;BRETIGNY-SUR-ORGE;87861738000026;878617380;garage_auto;45.32Z;;;API_dept91
AUTOCHECK;;2 C RUE DE LA SAVALERIE 91650 BREUILLET;91650;BREUILLET;93756461500014;937564615;garage_auto;45.20B;;;API_dept91
CARLOS FERNANDES (FERNANDES DURAO) (BCMF AUTO);;11 RUE DES BERGES 91650 BREUILLET;91650;BREUILLET;41944018500074;419440185;garage_auto;45.20B;;;API_dept91
QUENTIN BERTHONNEAU;;27 RUE DU BRABANT 91650 BREUILLET;91650;BREUILLET;87933240100014;879332401;garage_moto;45.40Z;;;API_dept91
RABOUIN PROCESS AUTOMOBILE (PROCESS AUTOMOBILE);;ZA LE BUISSON RONDEAU ROUTE DE SAINT CHERON 91650 BREUILLET;91650;BREUILLET;34048919400043;340489194;garage_auto;49.41A;;;API_dept91
REMORQUE ML;;15 RUE DES LARRIS 91650 BREUILLET;91650;BREUILLET;91925036500013;919250365;concession_auto;45.19Z;;;API_dept91
AGL PIECES AUTO;;41 RUE DE LA CROIX BOISSEE 91150 BRIERES-LES-SCELLES;91150;BRIERES-LES-SCELLES;92189209700020;921892097;garage_auto;45.32Z;;;API_dept91
CKF MOTORS (CKF MOTORS);;41 RUE DE LA CROIX BOISSEE 91150 BRIERES-LES-SCELLES;91150;BRIERES-LES-SCELLES;90491510500012;904915105;garage_moto;45.20A;;;API_dept91
EUGENE KAYIBANDA;;ZONE INDUTRIELLE 340 ROUTE D'ETAMPES 91150 BRIERES-LES-SCELLES;91150;BRIERES-LES-SCELLES;49994214200047;499942142;garage_auto;45.32Z;;;API_dept91
GARAGE GYL;;ZONE INDUSTRIELLE D'ETAMPES 4 AVENUE PIERRE RICHIER 91150 BRIERES-LES-SCELLES;91150;BRIERES-LES-SCELLES;80480039900011;804800399;concession_auto;45.11Z;;;API_dept91
IVM AUTO (IVM AUTO);;340 ROUTE D'ETAMPES 91150 BRIERES-LES-SCELLES;91150;BRIERES-LES-SCELLES;98423166200011;984231662;garage_auto;45.32Z;;;API_dept91
SIT GARAGE;;44 RUE DE LA CROIX BOISSEE 91150 BRIERES-LES-SCELLES;91150;BRIERES-LES-SCELLES;98439232400013;984392324;garage_auto;45.32Z;;;API_dept91
JC LOISIR;;445 CHEMIN DES VIGNES 91640 BRIIS-SOUS-FORGES;91640;BRIIS-SOUS-FORGES;50382785900011;503827859;garage_moto;45.40Z;;;API_dept91
CARROSSERIE CANAL;;17 PLACE DE LA REPUBLIQUE 31150 BRUGUIERES;31150;BRUGUIERES;33983887200010;339838872;carrossier_auto;45.20A;;;API_dept31
CITRANS;;21 CHEMIN DES PIERRES 31150 BRUGUIERES;31150;BRUGUIERES;44842312900064;448423129;concession_auto;45.19Z;;;API_dept31
DOMINIQUE DUPRE;;18 B RUE DES BOIS 31150 BRUGUIERES;31150;BRUGUIERES;38962175600011;389621756;garage_auto;45.20A;;;API_dept31
H3 PARTS (H3PARTS) (H3P);;8 IMPASSE DES HORTENSIAS 31150 BRUGUIERES;31150;BRUGUIERES;53925180100012;539251801;concession_auto;45.19Z;;;API_dept31
J.L.D.31;;6 RUE DU FORT 31150 BRUGUIERES;31150;BRUGUIERES;51901859200013;519018592;garage_auto;45.32Z;;;API_dept31
JEROME CREPIN (JCS);;9 RUE DU FORT 31150 BRUGUIERES;31150;BRUGUIERES;79912000100034;799120001;garage_auto;45.20A;;;API_dept31
LACENE VEHICULES INDUSTRIELS;;CHEMIN DU PARC 31150 BRUGUIERES;31150;BRUGUIERES;40770233100015;407702331;concession_auto;45.11Z;;;API_dept31
LACENE-RECTIFICATION;;CHEMIN DU PARC 31150 BRUGUIERES;31150;BRUGUIERES;38953720000013;389537200;garage_auto;45.20B;;;API_dept31
SERVITED (TED);;ZI DU TERROIR 21 CHEMIN DES PIERRES 31150 BRUGUIERES;31150;BRUGUIERES;38989586300022;389895863;garage_auto;45.32Z;;;API_dept31
SOC MICHEL LACENE POIDS LOURDS;;LDT LE PETIT PARADIS CHEMIN DU PARC 31150 BRUGUIERES;31150;BRUGUIERES;33275799600027;332757996;concession_auto;45.32Z;;;API_dept31
SPRL AUTOMOBILES;;ZA DU TAVERNIER 97 AVENUE DE TOULOUSE 31150 BRUGUIERES;31150;BRUGUIERES;50017886800013;500178868;garage_auto;45.20A;;;API_dept31
TECH EQUIPEM CARROSSERIE INDUST (/) (T E C I);;ZONE INDUSTRIELLE DU TERROIR 21 CHEMIN DES PIERRES 31150 BRUGUIERES;31150;BRUGUIERES;48378654700024;483786547;carrossier_auto;45.32Z;;;API_dept31
AD Poids Lourds;05 61 37 60 50;2 Quinquies chemin Parc 31150 Bruguières;31150;BRUGUIÈRES;;;concession_auto;;;;PagesJaunes
CAUJOLLE MECA;05 34 27 65 80;11 impasse petit paradis 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
Euromaster - Taquipneu Bruguieres;05 34 40 25 60;Parc Industriel Euronord Ii parc Industriel Euronord II 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
MANILAV SARL;05 31 47 97 84;avenue Bruguet 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
S.P.R.L Automobiles;05 61 70 82 02;97 avenue Toulouse 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
SN FRANCELAV;05 62 20 49 43;impasse Petit Paradis 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
Servited TED;05 32 26 00 26;Zone Industrielle Du Terroir 21 chemin Pierres 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
T.E.C.I.;05 32 26 27 72;21 chemin Pierres 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
Tmes;05 34 27 38 60;133 avenue Bergeron 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
Vivies Bruguières Automobiles;05 61 82 20 11;1 rue Clavel 31150 Bruguières;31150;BRUGUIÈRES;;;garage_auto;;;;PagesJaunes
Volvo Truck Center Languedoc;05 62 22 07 07;Parc Industriel Euronord avenue Industrie 31150 Bruguières;31150;BRUGUIÈRES;;;concession_auto;;;;PagesJaunes
AUTO LEGO;;9 ALLEE DE PICARDIE 91800 BRUNOY;91800;BRUNOY;82262131400027;822621314;garage_auto;45.32Z;;;API_dept91
BRUNOY CARROSSERIE;;A 76 74 ROUTE NATIONALE 6 91800 BRUNOY;91800;BRUNOY;38484709100020;384847091;carrossier_auto;45.20A;;;API_dept91
BRUNOY ECHAPPEMENT;;64-66 64 ROUTE NATIONALE 6 91800 BRUNOY;91800;BRUNOY;44022486300017;440224863;garage_auto;45.32Z;;;API_dept91
Centre auto Brunoy;;36 Petite Avenue de la Pyramide;91800;BRUNOY;;;garage_auto;;;;OpenStreetMap
GARAGE AUTOS ACTION (GAA);;6 ROUTE NATIONALE 6 91800 BRUNOY;91800;BRUNOY;48759019200026;487590192;garage_auto;45.20A;;;API_dept91
GARAGE BIKERS SOLIDAIRE;;19 RUE TALMA 91800 BRUNOY;91800;BRUNOY;88377587600013;883775876;garage_moto;45.40Z;;;API_dept91
GARAGE DE LA PYRAMIDE;;51 ROUTE NATIONALE 6 91800 BRUNOY;91800;BRUNOY;49923508300015;499235083;garage_auto;45.20A;;;API_dept91
Garage Le Baron et Fils;01 69 43 77 10;56 route nationale 6 91800 Brunoy;91800;BRUNOY;;;garage_auto;;;;PagesJaunes
Garage Le Baron et FilsConnu sous : LE BARON ET FILS DEPANNAGE MECANIQUE AUTOMOBILE LE BARON ET FILS;01 69 43 77 10;56 route nationale 6 91800 Brunoy;91800;BRUNOY;;;carrossier_auto;;;;PagesJaunes
Garage de la pyramide;01 60 46 59 38;51 Route Nationale 6;91800;BRUNOY;;;garage_auto;;https://www.ad.fr/garage/garage-ad-expert-garage-de-la-pyramide;;OpenStreetMap
SPEEDY FRANCE SAS;;30 ROUTE NATIONALE 6 91800 BRUNOY;91800;BRUNOY;42136397900574;421363979;garage_auto;45.20A;;;API_dept91
AUBRY CARROSSERIE;;ZAC DE LA TREMEROLLE 1 ROUTE DU MARAIS 91680 BRUYERES-LE-CHATEL;91680;BRUYERES-LE-CHATEL;43991789900023;439917899;carrossier_auto;45.20A;;;API_dept91
CARROSSERIE ALEXANDRE (CARROSSERIE ALEXANDRE);;ZAC DE LA TREMEROLLE 1 ROUTE DU MARAIS 91680 BRUYERES-LE-CHATEL;91680;BRUYERES-LE-CHATEL;91474051900022;914740519;carrossier_auto;45.11Z;;;API_dept91
CWR CARROSSERIE & MECANIQUE;;23 B RUE PIERREUSE 91680 BRUYERES-LE-CHATEL;91680;BRUYERES-LE-CHATEL;99239662200019;992396622;carrossier_auto;45.20A;;;API_dept91
GILLES MARTIN-MARQUES DE ALMEIDA (MARTIN);;56 RUE DE LA BUTTE AU PRIEUR 91680 BRUYERES-LE-CHATEL;91680;BRUYERES-LE-CHATEL;75244789600016;752447896;garage_auto;45.32Z;;;API_dept91
CARGLASS Pare-Brise Bretigny sur Orge;09 77 40 19 20;chemin Départemental 133 91220 Brétigny sur Orge;91220;BRÉTIGNY SUR ORGE;;;garage_auto;;;;PagesJaunes
Ducati Bretigny;01 78 83 04 74;70 avenue Charles de Gaulle 91220 Brétigny sur Orge;91220;BRÉTIGNY SUR ORGE;;;concession_moto;;;;PagesJaunes
Medellin Auto;;rue René Leduc 91220 Brétigny sur Orge;91220;BRÉTIGNY SUR ORGE;;;garage_auto;;;;PagesJaunes
OUEST AUTOMOBILE DISTRIBUTION;01 60 84 68 10;70 avenue Charles de Gaulle 91220 Brétigny sur Orge;91220;BRÉTIGNY SUR ORGE;;;garage_auto;;;;PagesJaunes
Semat;01 64 59 56 72;10 rue Languedoc 91220 Brétigny sur Orge;91220;BRÉTIGNY SUR ORGE;;;garage_auto;;;;PagesJaunes
Norauto;01 60 84 31 66;CD 19;91220;BRÉTIGNY-SUR-ORGE;;;garage_auto;;;;OpenStreetMap
ENZO ARGENTIN-DELFINO (EZ INVEST);;51 AVE GRANDS PINS 31660 BUZET-SUR-TARN;31660;BUZET-SUR-TARN;10090713800018;100907138;concession_auto;45.11Z;;;API_dept31
EURL GARAGE DUPONT;;5 CHEMIN SAINT MENS 31660 BUZET-SUR-TARN;31660;BUZET-SUR-TARN;44110626700012;441106267;concession_auto;45.11Z;;;API_dept31
HERVE ARMINGAUD;;14 PARC D'ACTIVITE AL CROS 31660 BUZET-SUR-TARN;31660;BUZET-SUR-TARN;48918942300036;489189423;garage_auto;45.20A;;;API_dept31
CARROSSERIE DUFFOURG;;ZA D EN PALANQUE 31480 CADOURS;31480;CADOURS;52376530300012;523765303;carrossier_auto;45.20A;;;API_dept31
EURL CARROSSERIE HUGOU;;60 AVENUE RAYMOND SOMMER 31480 CADOURS;31480;CADOURS;53194352000019;531943520;carrossier_auto;45.20A;;;API_dept31
GRANGE MECANIQUE (GRANGE MECANIQUE);;5 CHEMIN DE LASSOULAN 31480 CADOURS;31480;CADOURS;80077001800029;800770018;garage_moto;45.40Z;;;API_dept31
JEAN-PIERRE GUALANO (CARBONE ET DESIGN);;13 CHEMIN D’EN PALANQUE 31480 CADOURS;31480;CADOURS;34180213000037;341802130;garage_auto;45.20A;;;API_dept31
R.B.MOTOS;;SCI RESIDENCE IV LE GREOULET 31560 CAIGNAC;31560;CAIGNAC;41915994200012;419159942;garage_moto;45.40Z;;;API_dept31
EMMANUEL BRUGGER;;LA GUIRAUDE 31560 CALMONT;31560;CALMONT;34464648400032;344646484;garage_auto;45.20A;;;API_dept31
GARAGE MOULIN (GARAGE MOULIN);;ZONE ARTISANALE LE BOUCHET 1 CHEMIN DES AGREOUS 31560 CALMONT;31560;CALMONT;79935382600024;799353826;garage_auto;45.32Z;;;API_dept31
ATV QUAD 31;;A64 SORTIE 28 LA GIROUETTE 31410 CAPENS;31410;CAPENS;51325890500027;513258905;garage_moto;45.40Z;;;API_dept31
MIKAEL LAHOZ (LM CAMPER);;9 ALLEE DES CHENES 31410 CAPENS;31410;CAPENS;84769086400024;847690864;garage_auto;45.32Z;;;API_dept31
MN @UTOMOBILES;;2 RUE DU TINAL 31410 CAPENS;31410;CAPENS;53116804500049;531168045;concession_auto;45.11Z;;;API_dept31
MOT'QUAD 31;;BATIMENT A LA GIROUETTE 31410 CAPENS;31410;CAPENS;49978572300010;499785723;garage_moto;45.40Z;;;API_dept31
PM RACING (PM-RACING);;4 ROUTE DU QUARTIER DES QUARTS 31410 CAPENS;31410;CAPENS;83525338600022;835253386;garage_moto;45.40Z;;;API_dept31
SARL L'ART DE LA CARROSSERIE (L'ART DE LA CARROSSERIE);;QUARTIERS LES QUARTZ QUARTIER LES QUARTS 31410 CAPENS;31410;CAPENS;80975233000013;809752330;carrossier_auto;45.20A;;;API_dept31
DEJEAN ERIC (CARAMAN VERT);;17 COURS ALSACE LORRAINE 31460 CARAMAN;31460;CARAMAN;81914760400014;819147604;garage_moto;45.40Z;;;API_dept31
FABRICE GIROLA (GIROLA) (GCMS GIROLA CONTROLE MECASERVICE);;19 CHEMIN DES VIGNES 31460 CARAMAN;31460;CARAMAN;93189673200019;931896732;garage_auto;45.20B;;;API_dept31
GCA;;LIEU DIT TICOLE 31460 CARAMAN;31460;CARAMAN;75221421300023;752214213;garage_auto;45.32Z;;;API_dept31
ANTOINE ROCAMORA (AUTOMOTO31);;2 AVENUE FREDERIC MISTRAL 31390 CARBONNE;31390;CARBONNE;81860185800025;818601858;concession_moto;45.11Z;;;API_dept31
ANTONY COSTAGLIOLA;;81 B ROUTE DE LONGAGES 31390 CARBONNE;31390;CARBONNE;53775329500022;537753295;concession_auto;45.11Z;;;API_dept31
AUTO DSP (AUTO DSP);;30 ROUTE DU BAQUE 31390 CARBONNE;31390;CARBONNE;50924743300022;509247433;garage_auto;45.20A;;;API_dept31
AUTO SERVICE DU VOLVESTRE;;QUARTIER SAINT-MICHEL, A 64 SAINT-MICHEL 31390 CARBONNE;31390;CARBONNE;49527932500015;495279325;garage_auto;45.32Z;;;API_dept31
CARBO PNEUS;;70 CHEMIN DE L'INDUSTRIE 31390 CARBONNE;31390;CARBONNE;45025592200053;450255922;garage_auto;45.32Z;;;API_dept31
DENIS BOUARD;;CHEMIN DE BALAS 31390 CARBONNE;31390;CARBONNE;41322356100015;413223561;concession_auto;45.11Z;;;API_dept31
EURL REPCAR;;1 ROUTE DE LONGAGES 31390 CARBONNE;31390;CARBONNE;50940030500017;509400305;garage_auto;45.20A;;;API_dept31
JACQUES GAILLAGOT;;2 CHEMIN DE L'INDUSTRIE 31390 CARBONNE;31390;CARBONNE;33141245200020;331412452;garage_auto;45.20A;;;API_dept31
JACQUES THOMAS;;50 CHEMIN DE BORDENEUVE 31390 CARBONNE;31390;CARBONNE;32880704500039;328807045;concession_auto;45.11Z;;;API_dept31
JPSSL (CARBONNE PIECES AUTO);;31 ROUTE DE L'ARIZE 31390 CARBONNE;31390;CARBONNE;82847736400032;828477364;garage_auto;45.32Z;;;API_dept31
RIDE BOOSTER;;13 RUE PAUL GOUIRIC 31390 CARBONNE;31390;CARBONNE;82194074900012;821940749;concession_auto;45.11Z;;;API_dept31
SARL SACAR (EVOLUTION AUTOMOBILE);;ZA ACTIVESTRE 1056 AVENUE DU VOLVESTRE 31390 CARBONNE;31390;CARBONNE;52963488300027;529634883;concession_auto;45.11Z;;;API_dept31
SMACA;;20 ROUTE DE LAFITTE 31390 CARBONNE;31390;CARBONNE;83915571000016;839155710;concession_auto;45.11Z;;;API_dept31
PIERRE BERGAMASCHI (BVS);;LANCELOT D'EN BAS 31310 CASTAGNAC;31310;CASTAGNAC;44426628200029;444266282;garage_moto;45.40Z;;;API_dept31
Car & Locs;07 83 28 78 39;10 Ter route Escalquens 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
Carrosserie  De Vic;05 61 27 88 13;3 rue Technique 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;carrossier_auto;;;;PagesJaunes
Domart Automobiles;05 61 62 30 79;38 avenue Jean Moulin 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
GARAGE FLG AUTOS;05 61 81 31 32;71 avenue Lauragais 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
Garage de Vic;05 61 81 04 67;zi de Vic 2 rue Equipement 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
Jonathan Aubin;07 81 29 93 93;24 avenue Toulouse 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
Okou Dépann';06 06 89 20 35;3 avenue Assolelhat 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
Rapid Pare-Brise;05 35 54 17 34;Zac Du Parc De La Rabaudy route Labège 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
Roady;05 33 52 35 38;Zac Du Parc De La Rabaudy route Labège 31320 Castanet Tolosan;31320;CASTANET TOLOSAN;;;garage_auto;;;;PagesJaunes
ANAS WAHID (AUTOMOTO);;ENSEMBLE V ENTREE 8 LOGT 42 42 RUE DE LA PETITE REINE 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;89385311900012;893853119;concession_moto;45.11Z;;;API_dept31
CARROSSERIE DE VIC;;ZI DE VIC 3 RUE DE LA TECHNIQUE 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;44343939300028;443439393;carrossier_auto;45.20A;;;API_dept31
CASYVA;;ROUTE DE LABEGE 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;52386335500013;523863355;garage_auto;45.32Z;;;API_dept31
DAOUDA BAKAYOKO (CAPINASH);;ENSEMBLE B ENTREE - LOGEMENT 41 2 RUE JEAN INGRES 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;53977665800038;539776658;concession_auto;45.11Z;;;API_dept31
DOMART RAMONVILLE AUTOMOBILES;;38 AVENUE JEAN MOULIN 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;53388511700028;533885117;garage_auto;45.20A;;;API_dept31
GARAGE FLG AUTOS;;71 AVENUE DU LAURAGAIS 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;90834934300016;908349343;garage_auto;45.20A;;;API_dept31
GOUSSET AUTOMOBILES (GARAGE DE VIC);;ZONE INDUSTRIELLE DE VIC 2 RUE DE L'EQUIPEMENT 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;90533075900010;905330759;garage_auto;45.20A;;;API_dept31
JAMEL KHELAIEF (MTK AUTOMOBILE);;7 RUE DE L'INDUSTRIE 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;49528384800036;495283848;concession_auto;45.11Z;;;API_dept31
LIVIU ION (LEVIS AUTOMOBILES);;6 RUE DE LA PRODUCTION 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;97918001500021;979180015;concession_auto;45.11Z;;;API_dept31
SOCIETE RAMONVILLE AUTO;;LES JARDINS DE FLORE 4 PLACE GASPARD DE FIEUBET 31320 CASTANET-TOLOSAN;31320;CASTANET-TOLOSAN;71080031900059;710800319;garage_auto;45.32Z;;;API_dept31
Auto 3A;05 32 75 51 10;8 rue Fleurs 31780 Castelginest;31780;CASTELGINEST;;;concession_auto;;;;PagesJaunes
DAVID MIRIUTA (DMD AUTOMOBILE);;10 CHEMIN DE LA BARTHOLE 31780 CASTELGINEST;31780;CASTELGINEST;53778861400023;537788614;concession_auto;45.11Z;;;API_dept31
EURL CASTEL AUTO;;14 RUE DES VIGNES 31780 CASTELGINEST;31780;CASTELGINEST;48168724200018;481687242;garage_auto;45.20A;;;API_dept31
GARAGE INTERNATIONAL HERNANDEZ;;16 ROUTE DE BESSIERES 31780 CASTELGINEST;31780;CASTELGINEST;40260841800016;402608418;garage_auto;45.20A;;;API_dept31
